"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify that the National insurer logoheader is displayed - TC_042","mobile-safari","2026-08-14","skipped","2026-08-14","National Car Insurance - @regression","generated/car-module.test.ts","",""
"","17674","Verify that the available Third Party insurers are displayed - TC_364","chromium","2026-08-14","failed","2026-08-14","SBI Third Party - Other Third Party Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the ICICI Lombard car insurance option is clickable - TC_188","firefox","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","0","Verify that the selected Insurer icon is on top of the page - TC_139","webkit","2026-08-14","skipped","2026-08-14","Our partners (CAR) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the More Insurers option is displayed and clickable - TC_368","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Similar Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","16132","Verify that the available SBI article cards are displayed - TC_359","chromium","2026-08-14","failed","2026-08-14","SBI Third Party - Articles - @regression","generated/car-module.test.ts","",""
"","0","Verify that advisor experience count is visible - TC_074","mobile-chrome","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that an SBI article is clickable - TC_293","webkit","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Latest Articles - @regression","generated/car-module.test.ts","",""
"","1","Verify that the Car Insurance Companies section is displayed - TC_182","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Get Quotes CTA - TC_120","mobile-safari","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the How to Renew ThirdParty Car Insurance Plan option is clickable - TC_145","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Insurer on the Insurer section - TC_176","mobile-chrome","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that term Life Plans is clickable - TC_106","firefox","2026-08-14","skipped","2026-08-14","Life Landing Page - @regression @landing","generated/life-landing.test.ts","",""
"","0","Verify that the available addons are displayed - TC_085","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance Add-ons - @regression","generated/car-module.test.ts","",""
"","20335","Verify that the ThirdParty Liability information is displayed - TC_321","chromium","2026-08-14","failed","2026-08-14","SBI Third Party - Overview - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Overview menu navigates to the Overview section - TC_240","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Section Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user should land on Insurer page after selecting Insurer - TC_117","webkit","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","1","Verify that the information provided for each exclusion is displayed correctly - TC_092","firefox","2026-08-14","skipped","2026-08-14","National Car Insurance Exclusions - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Zero Depreciation addon is displayed - TC_263","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","17852","Verify that the Buy Now CTA is displayed for the Third Party plan - TC_074","chromium","2026-08-14","failed","2026-08-14","National Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the available Own Damage insurers are displayed - TC_442","mobile-safari","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Other Own Damage Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the claim intimation and claim reference number information is displayed - TC_344","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Third Party - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Bike dropdown is displayed - TC_007","mobile-safari","2026-08-14","skipped","2026-08-14","Bike Dropdown & Navigation - @smoke @regression > Bike Dropdown","generated/dropdown-navigation.test.ts","",""
"","0","Verify that Key Replacement is displayed - TC_335","webkit","2026-08-14","skipped","2026-08-14","SBI Third Party - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Insurer on the Insurer section - TC_156","mobile-chrome","2026-08-14","skipped","2026-08-14","Our partners (CAR) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","20090","Verify that the EMI Protector addon is displayed - TC_272","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","16880","Verify that the Third Party plan is displayed - TC_070","chromium","2026-08-14","failed","2026-08-14","National Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Advisor list are relevent to selected Insurer or not - TC_072","webkit","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the Features navigation option is clickable - TC_058","webkit","2026-08-14","skipped","2026-08-14","National Car Insurance Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Royal Sundaram Own Damage Car Insurance Overview section is displayed - TC_386","mobile-chrome","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Overview - @regression","generated/car-module.test.ts","",""
"","9960","Verify that term Life Plans is clickable - TC_106","chromium","2026-08-14","passed","2026-08-14","Life Dropdown & Navigation - @smoke @regression > Life Landing Page Flow","generated/dropdown-navigation.test.ts","",""
"","17211","Verify that the article cards are displayed - TC_116","chromium","2026-08-14","failed","2026-08-14","National Car Insurance Articles - @regression","generated/car-module.test.ts","",""
"","19710","Verify that SBIs claim settlement ratio is displayed - TC_324","chromium","2026-08-14","failed","2026-08-14","SBI Third Party - Claim Settlement Ratio - @regression","generated/car-module.test.ts","",""
"","0","Verify that the customer is able to interact with the customer support contact number - TC_026","chromium","2026-08-14","skipped","2026-08-14","Raise a Claim - @regression > Contact Support","generated/raise-claim.test.ts","",""
"","0","Verify that the user is able to select any Insurer from our Partner sections - TC_116","mobile-chrome","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that Third Party plan cards display the required information - TC_227","firefox","2026-08-14","skipped","2026-08-14","Car Insurance - Top Car Insurance Plans - Third Party - @regression","generated/car-module.test.ts","",""
"","0","Verify that the customer is able to interact with the support email - TC_027","mobile-safari","2026-08-14","skipped","2026-08-14","Raise a Claim - @regression > Contact Support","generated/raise-claim.test.ts","",""
"","0","Verify that the user is able to click on an FAQ question - TC_178","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - FAQs - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Addons Under ThirdParty Car Insurance section is displayed - TC_167","firefox","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to select Insurer type and click on Find Advisor should land on Find Ad - TC_084","firefox","2026-08-14","skipped","2026-08-14","Life - Shared Flows - @regression @advisor > Home Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that only the selected FAQ answer is displayed when an FAQ is expanded - TC_180","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - FAQs - @regression","generated/car-module.test.ts","",""
"","1","Verify that the Check Premium CTA is displayed - TC_078","mobile-safari","2026-08-14","skipped","2026-08-14","National Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Inconvenience Allowance addon is displayed - TC_267","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to select any Insurer from our Partner sections - TC_158","webkit","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the claim amount above 1 lakh document requirement is displayed - TC_419","chromium","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Claims - @regression","generated/car-module.test.ts","",""
"","17443","Verify that the Read More CTA is displayed - TC_282","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the No Claim Bonus Protection addon is displayed - TC_264","webkit","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","1","Verify that pension retirement is clickable - TC_109","chromium","2026-08-14","skipped","2026-08-14","Life Landing Page - @regression @landing","generated/life-landing.test.ts","",""
"","0","Verify that advisor policy sold count is visible - TC_049","mobile-safari","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","1","Verify that thirdparty damage details requirement is displayed - TC_287","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Documents Required For Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that submit CTA is disable for blank Pincode - TC_036","mobile-safari","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Find Advisor Popup Flow","generated/shared-flows.test.ts","",""
"","0","Verify that a network hospital link is clickable - TC_016","webkit","2026-08-14","skipped","2026-08-14","Health Dropdown & Navigation - @smoke @regression > Network Hospitals","generated/dropdown-navigation.test.ts","",""
"","0","Verify that with invalid Pincode - TC_038","mobile-safari","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Find Advisor Popup Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the Car Insurance link is clickable - TC_153","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Get Best Insurance Quotes - @regression","generated/car-module.test.ts","",""
"","0","Verify that an SBI article is clickable - TC_360","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Articles - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to get Book an Expert call Section of right side of page - TC_129","mobile-chrome","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","17498","Verify that the Documents Required For Claims section is displayed - TC_283","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Documents Required For Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Claims Processed statistic is displayed - TC_213","mobile-chrome","2026-08-14","skipped","2026-08-14","Car Insurance - Insurance Experience - @regression","generated/car-module.test.ts","",""
"","0","Verify that the FAQs option is clickable - TC_149","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Read More CTA - TC_146","mobile-chrome","2026-08-14","skipped","2026-08-14","Our partners (CAR) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the Health Insurance link is clickable - TC_199","firefox","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Get Best Insurance Quotes - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to enter Pincode - TC_035","firefox","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Find Advisor Popup Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the Turtlemint renewal process is displayed - TC_434","webkit","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Renewal - @regression","generated/car-module.test.ts","",""
"","17669","Verify that the National Premium Calculator section is displayed - TC_075","chromium","2026-08-14","failed","2026-08-14","National Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on the Third Party Car Insurance link - TC_051","firefox","2026-08-14","skipped","2026-08-14","National Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that all garage insurer options are displayed under Cashless Garage - TC_005","mobile-safari","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the Read More CTA is displayed - TC_282","firefox","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Claims - @regression","generated/car-module.test.ts","",""
"","1","Verify that the car registration number field is displayed - TC_394","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Premium Calculator - @regression","generated/car-module.test.ts","",""
"","14","Verify that the user is able to click on the Become A POSP CTA - TC_031","webkit","2026-08-14","skipped","2026-08-14","Become a POSP - @regression > POSP Navigation","generated/become-posp.test.ts","",""
"","0","Verify that the available car insurance plan categories are displayed - TC_222","chromium","2026-08-14","skipped","2026-08-14","Car Insurance - Top Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the HDFC ERGO car insurance option is clickable - TC_187","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Health Insurance page is displayed - TC_200","webkit","2026-08-14","skipped","2026-08-14","Health Dropdown & Navigation - @smoke @regression > Health Insurance","generated/dropdown-navigation.test.ts","",""
"","18613","Verify that the Get Quotes Without Car Number CTA is displayed - TC_330","chromium","2026-08-14","failed","2026-08-14","SBI Third Party - Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Claim Settlement Ratio menu navigates to the Claim Settlement Ratio section - TC_244","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Section Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Additional Roadside Assistance addon is displayed - TC_271","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","9010","Verify that advisor experience count is visible - TC_074","chromium","2026-08-14","passed","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to get Book an Expert call Section of right side of page - TC_129","mobile-safari","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","1","Verify that the user should land on Insurer page after selecting Insurer - TC_117","firefox","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that clicking on Plans it redirect to life Profile page - TC_110","webkit","2026-08-14","skipped","2026-08-14","Life Landing Page - @regression @landing","generated/life-landing.test.ts","",""
"","0","Verify that the user is able to click on the SIGN UP CTA - TC_037","firefox","2026-08-14","skipped","2026-08-14","Become a POSP - @regression > POSP Navigation","generated/become-posp.test.ts","",""
"","0","Verify that the National insurer logoheader is displayed - TC_042","firefox","2026-08-14","skipped","2026-08-14","National Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the selected Insurer is present on top of the page - TC_016","mobile-chrome","2026-08-14","skipped","2026-08-14","Health - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the three insurance options are displayed - TC_207","mobile-safari","2026-08-14","skipped","2026-08-14","Car Insurance - Top Quote Section - @regression","generated/car-module.test.ts","",""
"","0","Verify that the User should redirect to Bike profile page on clicking Get a Quote CTA - TC_032","firefox","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Home Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that Bifuel Kit Cover is displayed - TC_332","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Add-ons - @regression","generated/car-module.test.ts","",""
"","6510","Verify that the user is able to select insurance type - TC_053","chromium","2026-08-14","passed","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the user should get this Pincode not found for invalid Pincode - TC_065","mobile-chrome","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the Bajaj car insurance option is clickable - TC_184","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","0","Verify that the claim form and required documents are mentioned - TC_345","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Third Party - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Year of Inception information card is displayed - TC_047","webkit","2026-08-14","skipped","2026-08-14","National Car Insurance - @regression","generated/car-module.test.ts","",""
"","18326","Verify that the Car Insurance Companies Similar To SBI section is displayed - TC_299","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Similar Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Third Party plan is displayed - TC_070","firefox","2026-08-14","skipped","2026-08-14","National Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the car number input field is displayed in the Premium Calculator section - TC_076","mobile-safari","2026-08-14","skipped","2026-08-14","National Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that the More Insurers option is displayed - TC_300","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Similar Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","1","Verify that the user should not allow to enter alphabets - TC_040","webkit","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Find Advisor Popup Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the Renewal navigation option is clickable - TC_060","mobile-safari","2026-08-14","skipped","2026-08-14","National Car Insurance Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on the Comprehensive Car Insurance link - TC_052","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on More CTA - TC_125","webkit","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the FAQ answer content is displayed correctly - TC_181","mobile-chrome","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - FAQs - @regression","generated/car-module.test.ts","",""
"","1","Verify that the user is able to click on Get a Quote CTA - TC_029","firefox","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Home Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the policy cancellation FAQ is displayed - TC_450","mobile-chrome","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - FAQs - @regression","generated/car-module.test.ts","",""
"","0","Verify that an insurer link redirects to the corresponding page - TC_297","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Other Comprehensive Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","2","Verify that all sections are displayed in the Life dropdown - TC_018","firefox","2026-08-14","skipped","2026-08-14","Life Dropdown & Navigation - @smoke @regression > Life Dropdown","generated/dropdown-navigation.test.ts","",""
"","3","Verify that the customer care contact details are displayed - TC_105","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance Customer Care - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Inclusions of ThirdParty Car Insurance option is clickable - TC_134","webkit","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","17556","Verify that the National Car Insurance Renewal section is displayed - TC_093","chromium","2026-08-14","failed","2026-08-14","National Car Insurance Renewal - @regression","generated/car-module.test.ts","",""
"","16962","Verify that the Addons section provides the expected information - TC_086","chromium","2026-08-14","failed","2026-08-14","National Car Insurance Add-ons - @regression","generated/car-module.test.ts","",""
"","19318","Verify that the View All Articles CTA is displayed - TC_118","chromium","2026-08-14","failed","2026-08-14","National Car Insurance Articles - @regression","generated/car-module.test.ts","",""
"","1","Verify that the Registration Certificate requirement is displayed - TC_284","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Documents Required For Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that this Please enter the pincode error message should come if user not enters pincode - TC_111","chromium","2026-08-14","skipped","2026-08-14","Life Landing Page - @regression @landing","generated/life-landing.test.ts","",""
"","0","Verify that the user is able to click on the Raise a Claim CTA - TC_021","webkit","2026-08-14","skipped","2026-08-14","Raise a Claim - @regression > Raise a Claim Flow","generated/raise-claim.test.ts","",""
"","0","Verify that the user is able to complete the action successfully click on More Dropdown - TC_169","webkit","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","17525","Verify that the Registration Certificate requirement is displayed - TC_284","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Documents Required For Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that thirdparty damage details requirement is displayed - TC_353","webkit","2026-08-14","skipped","2026-08-14","SBI Third Party - Documents Required - @regression","generated/car-module.test.ts","",""
"","0","Verify that the How to Get the Cheapest ThirdParty Car Insurance option is clickable - TC_147","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","0","Verify that Network Hospitals should be present on top of the page - TC_164","mobile-safari","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the Documents Required For Claims section is displayed - TC_349","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Documents Required - @regression","generated/car-module.test.ts","",""
"","0","Verify that the SBI Customer Care number is displayed - TC_356","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Third Party - Customer Care - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Documents Required For Claims section is displayed - TC_349","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Third Party - Documents Required - @regression","generated/car-module.test.ts","",""
"","0","Verify that home functionality is redirecting to Homepage or not - TC_045","firefox","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the car registration number field is displayed - TC_327","webkit","2026-08-14","skipped","2026-08-14","SBI Third Party - Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Premium Calculator menu navigates to the Premium Calculator section - TC_380","mobile-safari","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Section Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the car registration number field is displayed - TC_203","firefox","2026-08-14","skipped","2026-08-14","Car Insurance - Top Quote Section - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Get Quotes CTA is displayed - TC_371","mobile-chrome","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Top Section - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Benefits of FourWheeler ThirdParty Insurance option is clickable - TC_130","webkit","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","20126","Download app link points to the onelink.me app store router","Default Suite","2026-08-14","broken","2026-08-14","com.turtlemint.tests.HomePageTests","TestNGTest-b75c0071-a888-4bd8-a5a2-6608d13b6850","com.turtlemint.tests.HomePageTests","verifyDownloadAppLinkIsValid"
"","1","Verify that the Plans navigation option is clickable - TC_056","firefox","2026-08-14","skipped","2026-08-14","National Car Insurance Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the selected Pincode is present on top of the page - TC_069","mobile-safari","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the car registration number field is displayed - TC_254","webkit","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that the LongTerm ThirdParty Cover for Five Years for Car Owners option is clickable - TC_138","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Why Choose Turtlemint option is clickable - TC_148","mobile-chrome","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","15969","Verify that the Driving License requirement is displayed - TC_285","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Documents Required For Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Points to Note When Raising a ThirdParty Car Insurance Claim option is clickable - TC_144","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","0","Verify that the National Car Insurance Addons section is displayed - TC_084","webkit","2026-08-14","skipped","2026-08-14","National Car Insurance Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the warning against repairingdismantling the vehicle is displayed - TC_414","mobile-safari","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Claims - @regression","generated/car-module.test.ts","",""
"","1","Verify that the Buy Now CTA is displayed for the Comprehensive plan - TC_073","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the renewal process information is displayed - TC_094","webkit","2026-08-14","skipped","2026-08-14","National Car Insurance Renewal - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Buy Now CTA is displayed for the Third Party plan - TC_074","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","1","Verify that the user is able to select any Insurer from our Partner sections - TC_137","firefox","2026-08-14","skipped","2026-08-14","Our partners (CAR) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","18473","Verify that the Royal Sundaram Own Damage Car Insurance top section is displayed - TC_369","chromium","2026-08-14","failed","2026-08-14","Royal Sundaram Own Damage - Top Section - @regression","generated/car-module.test.ts","",""
"","1","Verify that the additional car insurance companies are displayed after clicking View More - TC_192","mobile-chrome","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","1","Verify that the Royal Sundaram Customer Care section is displayed - TC_429","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Customer Care - @regression","generated/car-module.test.ts","",""
"","17535","Verify that the More Insurers option is displayed - TC_366","chromium","2026-08-14","failed","2026-08-14","SBI Third Party - Other Third Party Plans - @regression","generated/car-module.test.ts","",""
"","1","Verify that the Why Choose Turtlemint section is displayed - TC_176","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Claim Settlement Ratio menu navigates to the Claim Settlement Ratio section - TC_383","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Section Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to complete the action successfully click on More Dropdown - TC_149","firefox","2026-08-14","skipped","2026-08-14","Our partners (CAR) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","4","Verify that the SBI Comprehensive Insurance card details are displayed - TC_230","webkit","2026-08-14","skipped","2026-08-14","Car Insurance - Top Car Insurance Plans - Comprehensive - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Insurer on the Insurer section - TC_156","mobile-safari","2026-08-14","skipped","2026-08-14","Our partners (CAR) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","19","Trust-stats section (advisors/customers/policies) is present","Default Suite","2026-08-14","passed","2026-08-14","com.turtlemint.tests.HomePageTests","TestNGTest-aef7d058-1cd0-46e2-b000-19d254d7c2be","com.turtlemint.tests.HomePageTests","verifyTrustStatsSectionPresent"
"","0","Verify that the Documents Required For Claims section is displayed - TC_422","mobile-chrome","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Documents Required - @regression","generated/car-module.test.ts","",""
"","0","Verify that Personal Accident Cover is displayed - TC_410","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to complete the action successfully click on More Dropdown - TC_149","chromium","2026-08-14","skipped","2026-08-14","Our partners (CAR) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","1","Verify that the Advisor list are relevent to selected Insurer or not - TC_097","webkit","2026-08-14","skipped","2026-08-14","Life - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
